seed,severity,condition,mode,missing_count,missing_accuracy,macro_object_accuracy,worst_object_accuracy,missing_brier,missing_ece,cross_object_leakage_rate,outside_hallucination_rate
20,extreme,corrupt,shuffled_object_memory_control,325,0,0,0,0.2733842723267486,0.7313705247428122,0.9847098297157929,0
20,extreme,corrupt,oracle,325,1,1,1,0,0,0,0
21,standard,clean,present_only,144,0.5,0.500123947204537,0.4782608695652174,0.08377755401656709,0.0388649974515789,0,0
21,standard,clean,global_scene_memory,144,0.4930555555555556,0.4924150357028411,0.391304347826087,0.11130694585357385,0.22115526196518498,0.03141072122961238,0
21,standard,clean,object_separated_memory,144,0.7708333333333334,0.7722031766761592,0.7254901960784313,0.058676935319004205,0.12361959296906214,0.027683725830111187,0
21,standard,clean,object_contour_memory,144,0.7569444444444444,0.7577104230529708,0.7254901960784313,0.05551866145156369,0.10277066213189573,0.023850135454568253,0
21,standard,clean,shuffled_object_memory_control,144,0,0,0,0.29592168517641787,0.8457736215481833,0.9855211788516692,0
21,standard,clean,oracle,144,1,1,1,0,0,0,0
21,standard,corrupt,present_only,144,0.5,0.500123947204537,0.4782608695652174,0.08377755401656709,0.0388649974515789,0,0
21,standard,corrupt,global_scene_memory,144,0.4583333333333333,0.4596415809617094,0.4117647058823529,0.11561944302232534,0.20363252291301784,0.1034301145540735,0
21,standard,corrupt,object_separated_memory,144,0.6041666666666666,0.6050528136015431,0.5686274509803921,0.104191296601529,0.20431823637895533,0.0955075316652488,0
21,standard,corrupt,object_contour_memory,144,0.6180555555555556,0.6186809598955216,0.5869565217391305,0.09500237921728077,0.1760896553253401,0.09344050634637951,0
21,standard,corrupt,shuffled_object_memory_control,144,0,0,0,0.2785146566940446,0.753385955096775,0.9843782165514465,0
21,standard,corrupt,oracle,144,1,1,1,0,0,0,0
21,hard,clean,present_only,234,0.5042735042735043,0.5036264355668287,0.4533333333333333,0.08329588270758959,0.023177135853192588,0,0
21,hard,clean,global_scene_memory,234,0.4358974358974359,0.434949623053618,0.37333333333333335,0.11430692227261195,0.23637147048008572,0.083246046934891,0
21,hard,clean,object_separated_memory,234,0.7564102564102564,0.7565983231170295,0.7333333333333333,0.05581575397091209,0.08352133926811547,0.03461526460421047,0
21,hard,clean,object_contour_memory,234,0.7564102564102564,0.7566568026491932,0.7466666666666667,0.05326384291059687,0.04520950591741324,0.02955450750315464,0
21,hard,clean,shuffled_object_memory_control,234,0,0,0,0.2963425014553621,0.8475462421981491,0.9842306115317604,0
21,hard,clean,oracle,234,1,1,1,0,0,0,0
21,hard,corrupt,present_only,234,0.5042735042735043,0.5036264355668287,0.4533333333333333,0.08329588270758959,0.023177135853192588,0,0
21,hard,corrupt,global_scene_memory,234,0.4444444444444444,0.44414993306559575,0.38666666666666666,0.12236631801973485,0.23251696139286265,0.1162413073292402,0
21,hard,corrupt,object_separated_memory,234,0.5341880341880342,0.5316029028394279,0.47368421052631576,0.10836421341484655,0.21138333118050662,0.13109241335192443,0
21,hard,corrupt,object_contour_memory,234,0.5555555555555556,0.5529683646868174,0.47368421052631576,0.0981615819436003,0.143268065731959,0.12310604852016409,0
21,hard,corrupt,shuffled_object_memory_control,234,0,0,0,0.2741583602856326,0.7337330836859359,0.9853958054449727,0
21,hard,corrupt,oracle,234,1,1,1,0,0,0,0
21,extreme,clean,present_only,315,0.5111111111111111,0.5110404522169228,0.47058823529411764,0.0833036776964161,0.014147205779858063,0,0
21,extreme,clean,global_scene_memory,315,0.4031746031746032,0.40257904963787317,0.3137254901960784,0.12454535474722898,0.24559792909360467,0.11845032277456775,0
21,extreme,clean,object_separated_memory,315,0.7555555555555555,0.7555202261084614,0.7156862745098039,0.06087226609118229,0.11886975674723406,0.03229158669687445,0
21,extreme,clean,object_contour_memory,315,0.7555555555555555,0.7552552552552552,0.7058823529411765,0.05737136086856138,0.04235716979748491,0.028078930594325615,0
21,extreme,clean,shuffled_object_memory_control,315,0,0,0,0.2958327988633511,0.8442980661960618,0.9851784403736847,0
21,extreme,clean,oracle,315,1,1,1,0,0,0,0
21,extreme,corrupt,present_only,315,0.5111111111111111,0.5110404522169228,0.47058823529411764,0.0833036776964161,0.014147205779858063,0,0
21,extreme,corrupt,global_scene_memory,315,0.43174603174603177,0.4327857269033739,0.3963963963963964,0.11454641351251325,0.18491062827578758,0.16642088333774108,0
21,extreme,corrupt,object_separated_memory,315,0.6063492063492063,0.6077548136371665,0.5585585585585585,0.09291853695078493,0.1505477309049144,0.08446524077129651,0
21,extreme,corrupt,object_contour_memory,315,0.6190476190476191,0.6208267090620032,0.5585585585585585,0.08601733058923393,0.12228380872336661,0.08027983762991923,0
21,extreme,corrupt,shuffled_object_memory_control,315,0,0,0,0.2762598271276173,0.7459042796712222,0.9850313555977913,0
21,extreme,corrupt,oracle,315,1,1,1,0,0,0,0
22,standard,clean,present_only,155,0.4645161290322581,0.46296620046620046,0.4375,0.08410385802298706,0.05957891570794832,0,0
22,standard,clean,global_scene_memory,155,0.5096774193548387,0.5068084693084693,0.4230769230769231,0.10986690310409147,0.20963089046824773,0.10290874613904417,0
22,standard,clean,object_separated_memory,155,0.7935483870967742,0.7926573426573427,0.75,0.054248316075736554,0.09829311256801415,0.04234519114121285,0
22,standard,clean,object_contour_memory,155,0.7935483870967742,0.7931915306915306,0.7708333333333334,0.05097598572068241,0.050370940320000696,0.03597546068647207,0
22,standard,clean,shuffled_object_memory_control,155,0,0,0,0.29824410900989207,0.8580926132885314,0.9835195324427005,0
22,standard,clean,oracle,155,1,1,1,0,0,0,0
22,standard,corrupt,present_only,155,0.4645161290322581,0.46296620046620046,0.4375,0.08410385802298706,0.05957891570794832,0,0
22,standard,corrupt,global_scene_memory,155,0.4064516129032258,0.40735236985236983,0.34545454545454546,0.1198301587575258,0.24001117238149144,0.15271881600682602,0
22,standard,corrupt,object_separated_memory,155,0.567741935483871,0.5682012432012432,0.509090909090909,0.10015703534140026,0.2098886443070112,0.10836461046298404,0
22,standard,corrupt,object_contour_memory,155,0.5806451612903226,0.5817404817404818,0.5272727272727272,0.09092319166447832,0.15829440483343982,0.10244453392649375,0
22,standard,corrupt,shuffled_object_memory_control,155,0,0,0,0.28026517681286445,0.7652092374729942,0.9842823708353148,0
22,standard,corrupt,oracle,155,1,1,1,0,0,0,0
22,hard,clean,present_only,252,0.4801587301587302,0.47989346499515745,0.4642857142857143,0.08393818684394926,0.04756640088377778,0,0
22,hard,clean,global_scene_memory,252,0.373015873015873,0.3737241874420085,0.32142857142857145,0.13356202522807123,0.23474959691387698,0.24159979265267026,0
22,hard,clean,object_separated_memory,252,0.7658730158730159,0.767233205328782,0.7415730337078652,0.05471527134326271,0.07071128394384216,0.03472679401426167,0
22,hard,clean,object_contour_memory,252,0.7579365079365079,0.7580973602165467,0.7380952380952381,0.05284703180464192,0.02858978581693807,0.030293348590359124,0
22,hard,clean,shuffled_object_memory_control,252,0,0,0,0.29250357847830233,0.8246960009264461,0.9876943643496605,0
22,hard,clean,oracle,252,1,1,1,0,0,0,0
22,hard,corrupt,present_only,252,0.4801587301587302,0.47989346499515745,0.4642857142857143,0.08393818684394926,0.04756640088377778,0,0
22,hard,corrupt,global_scene_memory,252,0.42063492063492064,0.41584885981131176,0.25316455696202533,0.1335414118120076,0.2422049393816992,0.22671631275310786,0
22,hard,corrupt,object_separated_memory,252,0.5753968253968254,0.5762772799823006,0.550561797752809,0.10343558013516724,0.1734705770805724,0.13369405757363617,0
22,hard,corrupt,object_contour_memory,252,0.5793650793650794,0.5797996627181664,0.5714285714285714,0.09414275312077545,0.12117235876615494,0.12831801049120745,0
22,hard,corrupt,shuffled_object_memory_control,252,0,0,0,0.2756782308263576,0.742172319823934,0.9841266762282415,0
22,hard,corrupt,oracle,252,1,1,1,0,0,0,0
22,extreme,clean,present_only,339,0.49852507374631266,0.4974017179644163,0.46226415094339623,0.08451998127117635,0.03547715590809303,0,0
22,extreme,clean,global_scene_memory,339,0.5250737463126843,0.5172654496206007,0.330188679245283,0.101949542423811,0.1535183632211124,0.10104954410232328,0
22,extreme,clean,object_separated_memory,339,0.7728613569321534,0.7730496651268065,0.7433628318584071,0.053912872132004026,0.07986016851859655,0.03274719607097817,0
22,extreme,clean,object_contour_memory,339,0.7551622418879056,0.7545258900576983,0.7358490566037735,0.05227650923023089,0.035202301168832634,0.02825103892816392,0
22,extreme,clean,shuffled_object_memory_control,339,0,0,0,0.2918125095678741,0.8196844113782089,0.9849818188210928,0
22,extreme,clean,oracle,339,1,1,1,0,0,0,0
22,extreme,corrupt,present_only,339,0.49852507374631266,0.4974017179644163,0.46226415094339623,0.08451998127117635,0.03547715590809303,0,0
22,extreme,corrupt,global_scene_memory,339,0.39233038348082594,0.39022327971651727,0.33962264150943394,0.1212772872409614,0.16769301145248372,0.26262187033328016,0
22,extreme,corrupt,object_separated_memory,339,0.6253687315634219,0.6253654848704105,0.5929203539823009,0.08943716805393806,0.12388586279167266,0.12649834089006215,0
22,extreme,corrupt,object_contour_memory,339,0.6253687315634219,0.6257323611806831,0.5929203539823009,0.08350096796997417,0.08492818462490544,0.1223242722971555,0
22,extreme,corrupt,shuffled_object_memory_control,339,0,0,0,0.2725205628112334,0.7260793702197939,0.9858650700085566,0
22,extreme,corrupt,oracle,339,1,1,1,0,0,0,0
23,standard,clean,present_only,154,0.461038961038961,0.46089283512147,0.45098039215686275,0.0836151375771716,0.04804450494429413,0,0
23,standard,clean,global_scene_memory,154,0.45454545454545453,0.4547638426439759,0.3137254901960784,0.11534191419590316,0.2132768816278393,0.1016873239963408,0
23,standard,clean,object_separated_memory,154,0.7597402597402597,0.7597928227894931,0.72,0.059033584286024676,0.10961487870384931,0.03939495562042318,0
23,standard,clean,object_contour_memory,154,0.7662337662337663,0.7664594894561598,0.7358490566037735,0.05507912527463786,0.0515262997762826,0.03408365792712671,0
23,standard,clean,shuffled_object_memory_control,154,0,0,0,0.2987161393462827,0.8576678583902131,0.9851866248554491,0
23,standard,clean,oracle,154,1,1,1,0,0,0,0
23,standard,corrupt,present_only,154,0.461038961038961,0.46089283512147,0.45098039215686275,0.0836151375771716,0.04804450494429413,0,0
23,standard,corrupt,global_scene_memory,154,0.4675324675324675,0.4663115057343692,0.4117647058823529,0.11436202023635444,0.24650294551260749,0.15798009426999232,0
23,standard,corrupt,object_separated_memory,154,0.6558441558441559,0.6545936613639166,0.49019607843137253,0.08931392932290882,0.16287395265929316,0.11167633234626378,0
23,standard,corrupt,object_contour_memory,154,0.6623376623376623,0.6611296090763349,0.5098039215686274,0.08258183218732622,0.14173808340214916,0.10703556413074147,0
23,standard,corrupt,shuffled_object_memory_control,154,0,0,0,0.27610371944711315,0.7470117476144232,0.9832743438822651,0
23,standard,corrupt,oracle,154,1,1,1,0,0,0,0
23,hard,clean,present_only,250,0.488,0.487943159373065,0.48148148148148145,0.08361077255298704,0.02903576248313089,0,0
23,hard,clean,global_scene_memory,250,0.488,0.4889347801772695,0.37349397590361444,0.1091412644366363,0.21700159572014066,0.05833903960400609,0
23,hard,clean,object_separated_memory,250,0.812,0.8115614914438115,0.7777777777777778,0.04841549130634426,0.07030916679821395,0.0281667631738918,0
23,hard,clean,object_contour_memory,250,0.824,0.8236679131109567,0.8024691358024691,0.046874611579413736,0.04273481889475838,0.02437612857823569,0
23,hard,clean,shuffled_object_memory_control,250,0,0,0,0.2935293262517084,0.8337234154721538,0.9855844903749986,0
23,hard,clean,oracle,250,1,1,1,0,0,0,0
23,hard,corrupt,present_only,250,0.488,0.487943159373065,0.48148148148148145,0.08361077255298704,0.02903576248313089,0,0
23,hard,corrupt,global_scene_memory,250,0.44,0.4396921593926668,0.3855421686746988,0.11837764841827281,0.22572901664579997,0.11508730572745748,0
23,hard,corrupt,object_separated_memory,250,0.64,0.6397995081099591,0.5783132530120482,0.09032837487433767,0.13604820795504036,0.10834732140077945,0
23,hard,corrupt,object_contour_memory,250,0.648,0.647732474543595,0.6144578313253012,0.08382285050063168,0.11281955142597157,0.10265135734984948,0
23,hard,corrupt,shuffled_object_memory_control,250,0,0,0,0.27579389658205195,0.7410188940913749,0.9871680076004063,0
23,hard,corrupt,oracle,250,1,1,1,0,0,0,0
23,extreme,clean,present_only,337,0.47774480712166173,0.47767904219580903,0.4732142857142857,0.08417232829296571,0.052632959712076544,0,0
23,extreme,clean,global_scene_memory,337,0.49851632047477745,0.5002127867914011,0.4107142857142857,0.1091279828944203,0.21221266960025165,0.07177413107114422,0
23,extreme,clean,object_separated_memory,337,0.7804154302670623,0.7805462029797683,0.7758620689655172,0.05183212099678674,0.055618266151797165,0.030416679871139312,0
23,extreme,clean,object_contour_memory,337,0.7863501483679525,0.7864373841912595,0.7672413793103449,0.050050675590770394,0.022038493899725606,0.026162073801240197,0
23,extreme,clean,shuffled_object_memory_control,337,0,0,0,0.29678719745517307,0.8444485960938128,0.9863532149035467,0
23,extreme,clean,oracle,337,1,1,1,0,0,0,0
23,extreme,corrupt,present_only,337,0.47774480712166173,0.47767904219580903,0.4732142857142857,0.08417232829296571,0.052632959712076544,0,0
23,extreme,corrupt,global_scene_memory,337,0.456973293768546,0.4564154276072973,0.4375,0.11757932154431669,0.19833476258426025,0.1360901362544358,0
23,extreme,corrupt,object_separated_memory,337,0.599406528189911,0.6004786761272052,0.5535714285714286,0.09287842621872781,0.1408595494672773,0.10829865164598305,0
23,extreme,corrupt,object_contour_memory,337,0.6053412462908012,0.6065336843373857,0.5603448275862069,0.0859660453022887,0.12050128475807917,0.10324196337348607,0
23,extreme,corrupt,shuffled_object_memory_control,337,0,0,0,0.2716544920318696,0.7206523248653521,0.9861746722734623,0
23,extreme,corrupt,oracle,337,1,1,1,0,0,0,0
24,standard,clean,present_only,151,0.5231788079470199,0.5227672955974842,0.5,0.0831621860910371,0.00938938415658963,0,0
24,standard,clean,global_scene_memory,151,0.48344370860927155,0.48155660377358495,0.4375,0.1112952808956106,0.20565736927889428,0.14301227654379323,0
24,standard,clean,object_separated_memory,151,0.7748344370860927,0.7738731656184488,0.7291666666666666,0.05654226866722533,0.0734961994604383,0.03542025799988524,0
24,standard,clean,object_contour_memory,151,0.7880794701986755,0.7877620545073375,0.7708333333333334,0.05380903700056707,0.05931318874536305,0.030275129521277474,0
24,standard,clean,shuffled_object_memory_control,151,0,0,0,0.2950607092780844,0.8434572874507893,0.9861820086543459,0
24,standard,clean,oracle,151,1,1,1,0,0,0,0
24,standard,corrupt,present_only,151,0.5231788079470199,0.5227672955974842,0.5,0.0831621860910371,0.00938938415658963,0,0
24,standard,corrupt,global_scene_memory,151,0.5165562913907285,0.5127044025157232,0.34,0.10776729561270885,0.17895535668373838,0.17935378489506063,0
24,standard,corrupt,object_separated_memory,151,0.5761589403973509,0.576556603773585,0.5471698113207547,0.10868335359279277,0.20391596317032765,0.10992826116760393,0
24,standard,corrupt,object_contour_memory,151,0.5695364238410596,0.5698899371069183,0.5471698113207547,0.09819644123001978,0.14297407452979383,0.10551635001279919,0
24,standard,corrupt,shuffled_object_memory_control,151,0,0,0,0.28328272662330634,0.7832938255508834,0.9850365824799174,0
24,standard,corrupt,oracle,151,1,1,1,0,0,0,0
24,hard,clean,present_only,247,0.5101214574898786,0.5100457901130736,0.5,0.0834007241181898,0.013802171763314552,0,0
24,hard,clean,global_scene_memory,247,0.5748987854251012,0.5705469654166038,0.3902439024390244,0.08957041995683651,0.1550955378455407,0.034889922370845365,0
24,hard,clean,object_separated_memory,247,0.805668016194332,0.8041628029012386,0.7692307692307693,0.05635772025775744,0.12159019198990251,0.02749612146313282,0
24,hard,clean,object_contour_memory,247,0.8097165991902834,0.8075521338767765,0.7564102564102564,0.053553036308178974,0.0805787034594319,0.023417510618648805,0
24,hard,clean,shuffled_object_memory_control,247,0,0,0,0.2948647862240987,0.8408424690935331,0.9842699611095682,0
24,hard,clean,oracle,247,1,1,1,0,0,0,0
24,hard,corrupt,present_only,247,0.5101214574898786,0.5100457901130736,0.5,0.0834007241181898,0.013802171763314552,0,0
24,hard,corrupt,global_scene_memory,247,0.4817813765182186,0.4825249976637697,0.45977011494252873,0.10804546734082553,0.20702887087331928,0.09101017268613844,0
24,hard,corrupt,object_separated_memory,247,0.611336032388664,0.6121714002285912,0.5632183908045977,0.09633628808778442,0.16307983511553475,0.09541341479687537,0
24,hard,corrupt,object_contour_memory,247,0.6234817813765182,0.6245749858029085,0.5632183908045977,0.08858846331412668,0.1325919442435488,0.08987671280353615,0
24,hard,corrupt,shuffled_object_memory_control,247,0,0,0,0.27872392677376706,0.7551217784137667,0.9857225096986383,0
24,hard,corrupt,oracle,247,1,1,1,0,0,0,0
24,extreme,clean,present_only,332,0.5150602409638554,0.5144448144448144,0.49523809523809526,0.08346052199701443,0.0056066657936089115,0,0
24,extreme,clean,global_scene_memory,332,0.46987951807228917,0.4694638694638695,0.45454545454545453,0.10502421892017273,0.16165431112397938,0.08976463371312195,0
24,extreme,clean,object_separated_memory,332,0.7891566265060241,0.7893106893106894,0.7692307692307693,0.052987478374024226,0.0633030312822427,0.0354116001557977,0
24,extreme,clean,object_contour_memory,332,0.7921686746987951,0.7926665926665927,0.7606837606837606,0.051006470818661,0.03503903055912246,0.03069590783244464,0
24,extreme,clean,shuffled_object_memory_control,332,0,0,0,0.2974911963629791,0.8527867673264731,0.9852518293460393,0
24,extreme,clean,oracle,332,1,1,1,0,0,0,0
24,extreme,corrupt,present_only,332,0.5150602409638554,0.5144448144448144,0.49523809523809526,0.08346052199701443,0.0056066657936089115,0,0
24,extreme,corrupt,global_scene_memory,332,0.45180722891566266,0.4512080512080512,0.36363636363636365,0.11513079738539647,0.18628481850489303,0.1423573445842925,0
24,extreme,corrupt,object_separated_memory,332,0.5542168674698795,0.552062752062752,0.4857142857142857,0.11075424778361359,0.2070046483278998,0.12458568482157337,0
24,extreme,corrupt,object_contour_memory,332,0.5662650602409639,0.564002664002664,0.4857142857142857,0.10055156712658482,0.1825353060601131,0.1192776050685832,0
24,extreme,corrupt,shuffled_object_memory_control,332,0,0,0,0.2766355484000921,0.7515864037810542,0.9847710080770861,0
24,extreme,corrupt,oracle,332,1,1,1,0,0,0,0
25,standard,clean,present_only,151,0.4768211920529801,0.4768627450980392,0.44,0.08376610948795295,0.04167257360039245,0,0
25,standard,clean,global_scene_memory,151,0.40397350993377484,0.40483660130718957,0.27450980392156865,0.13356063871908544,0.2541263612685114,0.18131032263549787,0
25,standard,clean,object_separated_memory,151,0.8543046357615894,0.8547712418300654,0.7843137254901961,0.03612507659106576,0.036941037764135855,0.025891266052929032,0
25,standard,clean,object_contour_memory,151,0.8410596026490066,0.8414379084967321,0.7843137254901961,0.036545329538964035,0.06217969376416216,0.022898121017095485,0
25,standard,clean,shuffled_object_memory_control,151,0,0,0,0.2943487044272384,0.833681896994374,0.9872124220178041,0
25,standard,clean,oracle,151,1,1,1,0,0,0,0
25,standard,corrupt,present_only,151,0.4768211920529801,0.4768627450980392,0.44,0.08376610948795295,0.04167257360039245,0,0
25,standard,corrupt,global_scene_memory,151,0.3973509933774834,0.397516339869281,0.36,0.1351723602223126,0.25905078150296834,0.22181546062181165,0
25,standard,corrupt,object_separated_memory,151,0.6026490066225165,0.602875816993464,0.5686274509803921,0.08856090663710654,0.13270707810057625,0.10753420268219037,0
25,standard,corrupt,object_contour_memory,151,0.609271523178808,0.6095424836601308,0.5686274509803921,0.08265417864096442,0.10530265368481379,0.10323011658235899,0
25,standard,corrupt,shuffled_object_memory_control,151,0,0,0,0.2745663998875702,0.7382318204634022,0.9842270366564654,0
25,standard,corrupt,oracle,151,1,1,1,0,0,0,0
25,hard,clean,present_only,247,0.4817813765182186,0.4817807816632383,0.4634146341463415,0.08343450117943473,0.026955039420413773,0,0
25,hard,clean,global_scene_memory,247,0.4089068825910931,0.4090998138897051,0.3614457831325301,0.11581566424013862,0.2425443909284519,0.10606574520369796,0
25,hard,clean,object_separated_memory,247,0.8137651821862348,0.8137427759819765,0.8048780487804879,0.04243781597115316,0.05749524905738768,0.035934224817115036,0
25,hard,clean,object_contour_memory,247,0.8137651821862348,0.8137427759819765,0.8048780487804879,0.04202753962017282,0.03834447423405608,0.031175149237536576,0
25,hard,clean,shuffled_object_memory_control,247,0,0,0,0.29339145674702444,0.8296504814038688,0.9854383450993277,0
25,hard,clean,oracle,247,1,1,1,0,0,0,0
25,hard,corrupt,present_only,247,0.4817813765182186,0.4817807816632383,0.4634146341463415,0.08343450117943473,0.026955039420413773,0,0
25,hard,corrupt,global_scene_memory,247,0.42105263157894735,0.42134391223430306,0.3493975903614458,0.12452054822712444,0.2281548931777616,0.27112027762939334,0
25,hard,corrupt,object_separated_memory,247,0.6275303643724697,0.627436575570575,0.5975609756097561,0.09180828274603114,0.15859452826551165,0.10985780206695463,0
25,hard,corrupt,object_contour_memory,247,0.631578947368421,0.6315995690077383,0.6219512195121951,0.085383341221062,0.14210850901263145,0.10744227292018027,0
25,hard,corrupt,shuffled_object_memory_control,247,0,0,0,0.27621252200625573,0.7463098708684528,0.9845803333032008,0
25,hard,corrupt,oracle,247,1,1,1,0,0,0,0
25,extreme,clean,present_only,331,0.486404833836858,0.48643188643188645,0.4774774774774775,0.08494208489780398,0.06197977680498162,0,0
25,extreme,clean,global_scene_memory,331,0.3987915407854985,0.3989079989079989,0.35454545454545455,0.11399975307274011,0.2263991375204879,0.07517128884560262,0
25,extreme,clean,object_separated_memory,331,0.7885196374622356,0.7885612885612886,0.7454545454545455,0.0496352068231344,0.06099642654162985,0.032337085624958205,0
25,extreme,clean,object_contour_memory,331,0.8006042296072508,0.8006279006279007,0.7545454545454545,0.04792812205012077,0.028948093113204253,0.027946455317508532,0
25,extreme,clean,shuffled_object_memory_control,331,0,0,0,0.2950966423575008,0.8409642861823519,0.9859554295289985,0
25,extreme,clean,oracle,331,1,1,1,0,0,0,0
25,extreme,corrupt,present_only,331,0.486404833836858,0.48643188643188645,0.4774774774774775,0.08494208489780398,0.06197977680498162,0,0
25,extreme,corrupt,global_scene_memory,331,0.48338368580060426,0.4833469833469833,0.4090909090909091,0.11244827398297834,0.19275840469697175,0.12942838061827538,0
25,extreme,corrupt,object_separated_memory,331,0.6253776435045317,0.6254709254709255,0.5945945945945946,0.09679511620706176,0.1707537412427898,0.09378138172014945,0
25,extreme,corrupt,object_contour_memory,331,0.622356495468278,0.6224679224679225,0.5855855855855856,0.08922595674636738,0.14093332165802455,0.09155415253835829,0
25,extreme,corrupt,shuffled_object_memory_control,331,0,0,0,0.2749049234846063,0.7393129722984115,0.9852260976196366,0
25,extreme,corrupt,oracle,331,1,1,1,0,0,0,0
26,standard,clean,present_only,154,0.5064935064935064,0.5054095712359018,0.46938775510204084,0.08375734579069055,0.010058820850949113,0,0
26,standard,clean,global_scene_memory,154,0.2857142857142857,0.2834244809034725,0.19607843137254902,0.13677604092208762,0.2539838081850517,0.2564130412470572,0
26,standard,clean,object_separated_memory,154,0.8051948051948052,0.8029730410682792,0.6666666666666666,0.04823796323620487,0.0767184147269914,0.03387088941445205,0
26,standard,clean,object_contour_memory,154,0.7987012987012987,0.7968002015621063,0.6666666666666666,0.04597622314751441,0.04439639178204875,0.028900694518617726,0
26,standard,clean,shuffled_object_memory_control,154,0,0,0,0.29218612243153297,0.82718244190026,0.985078265957806,0
26,standard,clean,oracle,154,1,1,1,0,0,0,0
26,standard,corrupt,present_only,154,0.5064935064935064,0.5054095712359018,0.46938775510204084,0.08375734579069055,0.010058820850949113,0,0
26,standard,corrupt,global_scene_memory,154,0.34415584415584416,0.3446489706993909,0.19607843137254902,0.13369877813075542,0.22633999897465013,0.281550475106868,0
26,standard,corrupt,object_separated_memory,154,0.5454545454545454,0.5437063714374638,0.5098039215686274,0.11074487275463571,0.20848690031780404,0.1371856913096622,0
26,standard,corrupt,object_contour_memory,154,0.5454545454545454,0.5443362530197264,0.5098039215686274,0.10015086198397447,0.153382179318719,0.13090695010331763,0
26,standard,corrupt,shuffled_object_memory_control,154,0,0,0,0.27561161602906264,0.7463529056712292,0.9846628409071251,0
26,standard,corrupt,oracle,154,1,1,1,0,0,0,0
26,hard,clean,present_only,250,0.504,0.504369918699187,0.47560975609756095,0.08353009990285258,0.010991447576813251,0,0
26,hard,clean,global_scene_memory,250,0.336,0.33187361419068734,0.15,0.1234922427625188,0.2186222084464715,0.22404078199273933,0
26,hard,clean,object_separated_memory,250,0.792,0.7896064301552107,0.7125,0.05295238306275239,0.07653897514675409,0.036004221351621776,0
26,hard,clean,object_contour_memory,250,0.796,0.7936714708056171,0.7125,0.05067079656706974,0.045024163505495256,0.03130081475494218,0
26,hard,clean,shuffled_object_memory_control,250,0,0,0,0.297726966595742,0.8515000907763585,0.9873096464664937,0
26,hard,clean,oracle,250,1,1,1,0,0,0,0
26,hard,corrupt,present_only,250,0.504,0.504369918699187,0.47560975609756095,0.08353009990285258,0.010991447576813251,0,0
26,hard,corrupt,global_scene_memory,250,0.496,0.4946692535107169,0.4125,0.12317058952755638,0.218809127992355,0.1691825639647672,0
26,hard,corrupt,object_separated_memory,250,0.576,0.576810790835181,0.5340909090909091,0.09534717969356958,0.15994070988079578,0.09279358492687263,0
26,hard,corrupt,object_contour_memory,250,0.584,0.5846637102734663,0.5454545454545454,0.08824468412632262,0.09964385421070426,0.09068236150846558,0
26,hard,corrupt,shuffled_object_memory_control,250,0,0,0,0.2753189913346575,0.7414864569437525,0.9875002484169711,0
26,hard,corrupt,oracle,250,1,1,1,0,0,0,0
26,extreme,clean,present_only,337,0.5044510385756676,0.5049328990006956,0.4915254237288136,0.08413337509839941,0.029409666742753138,0,0
26,extreme,clean,global_scene_memory,337,0.4540059347181009,0.45532962340871946,0.4067796610169492,0.11121870803092176,0.23103352834128107,0.12061259218932777,0
26,extreme,clean,object_separated_memory,337,0.7833827893175074,0.7824477019392274,0.75,0.05388529104034808,0.08309050906457108,0.03648036611017502,0
26,extreme,clean,object_contour_memory,337,0.7833827893175074,0.7825311186893108,0.7592592592592593,0.050956585838907234,0.04677181455003836,0.03151465374132894,0
26,extreme,clean,shuffled_object_memory_control,337,0,0,0,0.2963504440667518,0.8439448506514939,0.9859411003855492,0
26,extreme,clean,oracle,337,1,1,1,0,0,0,0
26,extreme,corrupt,present_only,337,0.5044510385756676,0.5049328990006956,0.4915254237288136,0.08413337509839941,0.029409666742753138,0,0
26,extreme,corrupt,global_scene_memory,337,0.4391691394658754,0.43939702414278686,0.3888888888888889,0.12311548078669295,0.23450001552672242,0.1523223170609513,0
26,extreme,corrupt,object_separated_memory,337,0.5875370919881305,0.5872242298795971,0.5462962962962963,0.09822079525467743,0.1683056192514869,0.11444353937198176,0
26,extreme,corrupt,object_contour_memory,337,0.5964391691394659,0.5964947998846304,0.5555555555555556,0.0901440595834682,0.11149883830211545,0.10988270426482542,0
26,extreme,corrupt,shuffled_object_memory_control,337,0,0,0,0.2758384394952052,0.7432919301997944,0.9862869216119758,0
26,extreme,corrupt,oracle,337,1,1,1,0,0,0,0
27,standard,clean,present_only,162,0.5123456790123457,0.5118708452041786,0.46153846153846156,0.08424100546246165,0.025320153097933007,0,0
27,standard,clean,global_scene_memory,162,0.5493827160493827,0.5533679283679284,0.4444444444444444,0.10398096038476413,0.1927246477126327,0.05175153176818,0
27,standard,clean,object_separated_memory,162,0.8148148148148148,0.8151031067697735,0.8035714285714286,0.04633620437012039,0.07176204163391495,0.03225248796120744,0
27,standard,clean,object_contour_memory,162,0.808641975308642,0.809608601275268,0.7678571428571429,0.044406584767351244,0.03668613823710449,0.027667300879570797,0
27,standard,clean,shuffled_object_memory_control,162,0,0,0,0.29655762036944416,0.8480862666677714,0.9875699998763532,0
27,standard,clean,oracle,162,1,1,1,0,0,0,0
27,standard,corrupt,present_only,162,0.5123456790123457,0.5118708452041786,0.46153846153846156,0.08424100546246165,0.025320153097933007,0,0
