seed,severity,condition,mode,missing_count,missing_accuracy,missing_soft_iou,missing_brier,missing_ece,outside_hallucination_rate
16,standard,clean,last_observation,208,0.6875,0.5156343230502184,0.11089820966407836,0.01547766749379694,0
16,standard,clean,decayed_material_memory,208,0.9903846153846154,0.8859822668427433,0.010177551125284135,0.04853705146968358,0
16,standard,clean,contour_material_memory,208,0.9903846153846154,0.7684658050336471,0.014676237872281669,0.11934830971627891,0
16,standard,clean,shuffled_memory_control,208,0.38461538461538464,0.2398725933557944,0.3805863557385729,0.5572321792995462,0
16,standard,clean,oracle,208,1,1,0,0,0
16,standard,corrupt,present_only,208,0.3173076923076923,0.19922972858936508,0.22237956188799088,0.03236972704714691,0
16,standard,corrupt,last_observation,208,0.3173076923076923,0.19922972858936508,0.22237956188799088,0.03236972704714691,0
16,standard,corrupt,decayed_material_memory,208,0.7644230769230769,0.4791397287300409,0.11269854108004394,0.045600966816759333,0
16,standard,corrupt,contour_material_memory,208,0.7692307692307693,0.4415398935784817,0.11135214751603048,0.1170609668386374,0
16,standard,corrupt,shuffled_memory_control,208,0.35096153846153844,0.2124967653878961,0.310407951053628,0.3752451349974637,0
16,standard,corrupt,oracle,208,1,1,0,0,0
16,hard,clean,present_only,327,0.3486238532110092,0.20003111286899186,0.22198361356647314,0.003331454051561711,0
16,hard,clean,last_observation,327,0.8470948012232415,0.734404598150074,0.05906964067222601,0.028052551552115917,0
16,hard,clean,decayed_material_memory,327,0.9908256880733946,0.8740629964806409,0.01164464911948673,0.06025460160806102,0
16,hard,clean,contour_material_memory,327,0.9908256880733946,0.7610434903140101,0.01665107149241144,0.1296705539201889,0
16,hard,clean,shuffled_memory_control,327,0.3761467889908257,0.22293030173594094,0.39005321682842387,0.5680049678630583,0
16,hard,clean,oracle,327,1,1,0,0,0
16,hard,corrupt,present_only,327,0.3486238532110092,0.20003111286899186,0.22198361356647314,0.003331454051561711,0
16,hard,corrupt,last_observation,327,0.4709480122324159,0.3090349544584074,0.2331386636661787,0.18223907881024431,0
16,hard,corrupt,decayed_material_memory,327,0.7981651376146789,0.4871114622084383,0.10493320290343176,0.08754285446691168,0
16,hard,corrupt,contour_material_memory,327,0.8103975535168195,0.4467283280220389,0.10526751365158508,0.15085869745407904,0
16,hard,corrupt,shuffled_memory_control,327,0.290519877675841,0.18622830175257024,0.3320553288515743,0.4201024054719261,0
16,hard,corrupt,oracle,327,1,1,0,0,0
16,extreme,clean,present_only,428,0.3247663551401869,0.19947960973821008,0.22309692991313496,0.048367973218023,0
16,extreme,clean,last_observation,428,0.8130841121495327,0.7102394876571411,0.06859163521213833,0.060956897754219516,0
16,extreme,clean,decayed_material_memory,428,0.9906542056074766,0.8677542806688278,0.011193469643301297,0.06602814857267927,0
16,extreme,clean,contour_material_memory,428,0.9953271028037384,0.7556346557409647,0.01628287015611106,0.13396742630995861,0
16,extreme,clean,shuffled_memory_control,428,0.3060747663551402,0.18232276080349072,0.4250262169850291,0.6236826188471325,0
16,extreme,clean,oracle,428,1,1,0,0,0
16,extreme,corrupt,present_only,428,0.3247663551401869,0.19947960973821008,0.22309692991313496,0.048367973218023,0
16,extreme,corrupt,last_observation,428,0.5677570093457944,0.3975084438036716,0.2427860835312903,0.3062840005579578,0
16,extreme,corrupt,decayed_material_memory,428,0.8247663551401869,0.48312300873543207,0.10154342928495454,0.1272863223660515,0
16,extreme,corrupt,contour_material_memory,428,0.8317757009345794,0.4436600740344672,0.10326047722471572,0.18118164123728478,0
16,extreme,corrupt,shuffled_memory_control,428,0.3177570093457944,0.19330753705328896,0.3199732917587538,0.3829649760993942,0
16,extreme,corrupt,oracle,428,1,1,0,0,0
17,standard,clean,present_only,222,0.35585585585585583,0.2000154363334762,0.22199370941189114,0.012825552825552256,0
17,standard,clean,last_observation,222,0.9054054054054054,0.8146971064641934,0.05803176178933754,0.07914277914277913,0
17,standard,clean,decayed_material_memory,222,0.9684684684684685,0.8382430239540586,0.017540287096298346,0.0701059513411996,0
17,standard,clean,contour_material_memory,222,0.9819819819819819,0.7328131556345981,0.022100865695195118,0.1332810050099809,0
17,standard,clean,shuffled_memory_control,222,0.4009009009009009,0.24604952508106984,0.3623191326132825,0.5154796342443859,0
17,standard,clean,oracle,222,1,1,0,0,0
17,standard,corrupt,present_only,222,0.35585585585585583,0.2000154363334762,0.22199370941189114,0.012825552825552256,0
17,standard,corrupt,last_observation,222,0.545045045045045,0.37283666577241653,0.2481475811900055,0.2892328692328693,0
17,standard,corrupt,decayed_material_memory,222,0.7342342342342343,0.4472464741794939,0.12202462212061511,0.04904471861039401,0
17,standard,corrupt,contour_material_memory,222,0.7612612612612613,0.4153303411001381,0.12037228989404201,0.12238200774819893,0
17,standard,corrupt,shuffled_memory_control,222,0.35585585585585583,0.22353789190583864,0.29000630106027403,0.32933365976798457,0
17,standard,corrupt,oracle,222,1,1,0,0,0
17,hard,clean,present_only,348,0.3045977011494253,0.19884025456774765,0.2240451064241224,0.06363964614551193,0
17,hard,clean,last_observation,348,0.7959770114942529,0.6571375916699039,0.08401273141255872,0.05152855509418072,0
17,hard,clean,decayed_material_memory,348,1,0.8657247611604464,0.011596997175751802,0.07166623368389617,0
17,hard,clean,contour_material_memory,348,1,0.7505618568243958,0.016797455120825335,0.14216454315547064,0
17,hard,clean,shuffled_memory_control,348,0.3764367816091954,0.22506558542467525,0.38489098383025566,0.5595678247720031,0
17,hard,clean,oracle,348,1,1,0,0,0
17,hard,corrupt,present_only,348,0.3045977011494253,0.19884025456774765,0.2240451064241224,0.06363964614551193,0
17,hard,corrupt,last_observation,348,0.4454022988505747,0.3037883307104342,0.22853812330494527,0.19151571683617113,0
17,hard,corrupt,decayed_material_memory,348,0.8390804597701149,0.5050774776471173,0.09427384392522022,0.15095057455562358,0
17,hard,corrupt,contour_material_memory,348,0.8620689655172413,0.46127605263905647,0.09667948961716386,0.21782413789245106,0
17,hard,corrupt,shuffled_memory_control,348,0.3620689655172414,0.21294487385556984,0.30701494064165025,0.34904942544437656,0
17,hard,corrupt,oracle,348,1,1,0,0,0
17,extreme,clean,present_only,456,0.3355263157894737,0.19959613063049406,0.223242857514523,0.042624944714728885,0
17,extreme,clean,last_observation,456,0.625,0.44408008169190455,0.13802672771895155,0.04089267285861664,0
17,extreme,clean,decayed_material_memory,456,0.9912280701754386,0.8753343832169401,0.011350763382352181,0.05687928392846059,0
17,extreme,clean,contour_material_memory,456,0.9912280701754386,0.7601024790975216,0.016198690547224472,0.1311004210967304,0
17,extreme,clean,shuffled_memory_control,456,0.35526315789473684,0.21305768854108556,0.399508208009121,0.5814549674071592,0
17,extreme,clean,oracle,456,1,1,0,0,0
17,extreme,corrupt,present_only,456,0.3355263157894737,0.19959613063049406,0.223242857514523,0.042624944714728885,0
17,extreme,corrupt,last_observation,456,0.5350877192982456,0.3660416627311826,0.23182771560636592,0.24808344390387757,0
17,extreme,corrupt,decayed_material_memory,456,0.7894736842105263,0.4618591163168757,0.10652530776871037,0.11547436010918663,0
17,extreme,corrupt,contour_material_memory,456,0.8135964912280702,0.4257655913258687,0.10846696538532441,0.18525469731321398,0
17,extreme,corrupt,shuffled_memory_control,456,0.3333333333333333,0.19984428090386408,0.3056908081735976,0.3406659907680062,0
17,extreme,corrupt,oracle,456,1,1,0,0,0
18,standard,clean,present_only,227,0.34801762114537443,0.2000056268329585,0.22207828559333156,0.0060057868258476255,0
18,standard,clean,last_observation,227,0.4669603524229075,0.2962335877028662,0.18387610391155512,0.012131480853946719,0
18,standard,clean,decayed_material_memory,227,0.986784140969163,0.8701044995552882,0.011527463137945067,0.05465828763954404,0
18,standard,clean,contour_material_memory,227,0.986784140969163,0.7604605648340469,0.016162504035630177,0.12617981901627764,0
18,standard,clean,shuffled_memory_control,227,0.30837004405286345,0.18730643508989844,0.4212456161777795,0.6247841868822817,0
18,standard,clean,oracle,227,1,1,0,0,0
18,standard,corrupt,present_only,227,0.34801762114537443,0.2000056268329585,0.22207828559333156,0.0060057868258476255,0
18,standard,corrupt,last_observation,227,0.6651982378854625,0.4824696013697065,0.22796951430590814,0.349294893517191,0
18,standard,corrupt,decayed_material_memory,227,0.8061674008810573,0.4687246548860766,0.10661775938681,0.13813494497720527,0
18,standard,corrupt,contour_material_memory,227,0.8281938325991189,0.432129318508069,0.10759806516246456,0.1970784897196559,0
18,standard,corrupt,shuffled_memory_control,227,0.3436123348017621,0.19154144169056145,0.31758601540329706,0.36667344829800297,0
18,standard,corrupt,oracle,227,1,1,0,0,0
18,hard,clean,present_only,356,0.3342696629213483,0.199904609314372,0.22247115358998792,0.021778037249012727,0
18,hard,clean,last_observation,356,0.5449438202247191,0.38062602901471826,0.16285931021920516,0.060725838868365745,0
18,hard,clean,decayed_material_memory,356,0.9634831460674157,0.8389786851422341,0.02149593902503613,0.041624816411865585,0
18,hard,clean,contour_material_memory,356,0.9662921348314607,0.7343237147484462,0.024995076815804165,0.10878830620263683,0
18,hard,clean,shuffled_memory_control,356,0.3258426966292135,0.191085978365082,0.41584383771296185,0.6000966807193349,0
18,hard,clean,oracle,356,1,1,0,0,0
18,hard,corrupt,present_only,356,0.3342696629213483,0.199904609314372,0.22247115358998792,0.021778037249012727,0
18,hard,corrupt,last_observation,356,0.5252808988764045,0.3619562358183515,0.2165577464668095,0.19615546580403107,0
18,hard,corrupt,decayed_material_memory,356,0.7331460674157303,0.46979068236087457,0.15006991851149315,0.1817207887132799,0
18,hard,corrupt,contour_material_memory,356,0.7331460674157303,0.43392680596961714,0.13763206113150478,0.1348688490108118,0
18,hard,corrupt,shuffled_memory_control,356,0.3539325842696629,0.2073102195571271,0.3473951337237186,0.44398287927081137,0
18,hard,corrupt,oracle,356,1,1,0,0,0
18,extreme,clean,present_only,467,0.30406852248394006,0.1965140545519838,0.2287294293851462,0.10963010765304959,0
18,extreme,clean,last_observation,467,0.7301927194860813,0.5912291337841228,0.095004750246084,0.0651667595553078,0
18,extreme,clean,decayed_material_memory,467,0.9914346895074947,0.8763533209768829,0.010266096818375302,0.05604719783719203,0
18,extreme,clean,contour_material_memory,467,0.9957173447537473,0.7639381444384874,0.015214165321799311,0.1287252631124444,0
18,extreme,clean,shuffled_memory_control,467,0.37687366167023556,0.222655271109101,0.3901196131844072,0.5585138300000664,0
18,extreme,clean,oracle,467,1,1,0,0,0
18,extreme,corrupt,present_only,467,0.30406852248394006,0.1965140545519838,0.2287294293851462,0.10963010765304959,0
18,extreme,corrupt,last_observation,467,0.5674518201284796,0.4200657212346715,0.24161267003744602,0.34968760083306455,0
18,extreme,corrupt,decayed_material_memory,467,0.8137044967880086,0.4555495198811073,0.1087100362887117,0.14069494774530786,0
18,extreme,corrupt,contour_material_memory,467,0.8351177730192719,0.42279611619626606,0.11006667021503402,0.2021532967869786,0
18,extreme,corrupt,shuffled_memory_control,467,0.33832976445396146,0.19953825659471802,0.3038738262968998,0.34050097288207815,0
18,extreme,corrupt,oracle,467,1,1,0,0,0
19,standard,clean,present_only,218,0.3256880733944954,0.19979726206545598,0.22234586610059037,0.017485358339820345,0
19,standard,clean,last_observation,218,0.4908256880733945,0.33270561718775865,0.17137940972151394,0.030112732319982995,0
19,standard,clean,decayed_material_memory,218,0.9908256880733946,0.8807639001363256,0.010466449046737936,0.05319421567013671,0
19,standard,clean,contour_material_memory,218,0.9908256880733946,0.7645453107050143,0.015483581297849493,0.12339578988151673,0
19,standard,clean,shuffled_memory_control,218,0.3211009174311927,0.19557017803936771,0.41698205773020525,0.6168131317035823,0
19,standard,clean,oracle,218,1,1,0,0,0
19,standard,corrupt,present_only,218,0.3256880733944954,0.19979726206545598,0.22234586610059037,0.017485358339820345,0
19,standard,corrupt,last_observation,218,0.6238532110091743,0.451956894822324,0.22527105429488864,0.2985205998848979,0
19,standard,corrupt,decayed_material_memory,218,0.8348623853211009,0.4812840224339734,0.1011163901807532,0.1418478294274445,0
19,standard,corrupt,contour_material_memory,218,0.8440366972477065,0.44138582416893657,0.10330714515185659,0.19842393680549417,0
19,standard,corrupt,shuffled_memory_control,218,0.28440366972477066,0.1749386982442648,0.3355621122889622,0.4086108861688856,0
19,standard,corrupt,oracle,218,1,1,0,0,0
19,hard,clean,present_only,343,0.3323615160349854,0.19997245506894398,0.22223637882556832,0.01044487828118107,0
19,hard,clean,last_observation,343,0.7259475218658892,0.5517695348770282,0.10487367100223281,0.0370878622953876,0
19,hard,clean,decayed_material_memory,343,0.9970845481049563,0.8891951394125065,0.0077543996016047724,0.05551263944448391,0
19,hard,clean,contour_material_memory,343,1,0.7693688967651732,0.013207914485812192,0.13034803339684112,0
19,hard,clean,shuffled_memory_control,343,0.3177842565597668,0.19037188459545315,0.4221320314036277,0.6237876521007062,0
19,hard,clean,oracle,343,1,1,0,0,0
19,hard,corrupt,present_only,343,0.3323615160349854,0.19997245506894398,0.22223637882556832,0.01044487828118107,0
19,hard,corrupt,last_observation,343,0.46647230320699706,0.3018365062827346,0.20794264488333405,0.09092792153654236,0
19,hard,corrupt,decayed_material_memory,343,0.8046647230320699,0.47695763468704344,0.10259476824910435,0.11190844486573027,0
19,hard,corrupt,contour_material_memory,343,0.8163265306122449,0.4382424885259768,0.105128413939136,0.16950828189639322,0
19,hard,corrupt,shuffled_memory_control,343,0.3323615160349854,0.20020078886968765,0.31069522219749013,0.3621336727151573,0
19,hard,corrupt,oracle,343,1,1,0,0,0
19,extreme,clean,present_only,449,0.33407572383073497,0.19998903114559816,0.22224111928149906,0.010653620898612215,0
19,extreme,clean,last_observation,449,0.5879732739420935,0.4327395170672393,0.14163059096931394,0.05155489565289119,0
19,extreme,clean,decayed_material_memory,449,0.9821826280623608,0.8670577766775378,0.012477015451561092,0.05115402151387164,0
19,extreme,clean,contour_material_memory,449,0.9821826280623608,0.751664100770658,0.01781033934329762,0.12659380673602916,0
19,extreme,clean,shuffled_memory_control,449,0.3429844097995546,0.2058502111686014,0.40473551120180895,0.5880441967489347,0
19,extreme,clean,oracle,449,1,1,0,0,0
19,extreme,corrupt,present_only,449,0.33407572383073497,0.19998903114559816,0.22224111928149906,0.010653620898612215,0
19,extreme,corrupt,last_observation,449,0.5634743875278396,0.3856428345703189,0.22663587868104856,0.2399507611088903,0
19,extreme,corrupt,decayed_material_memory,449,0.7839643652561247,0.475052317661244,0.10539698920367666,0.0919038549376638,0
19,extreme,corrupt,contour_material_memory,449,0.7951002227171492,0.43642533379506504,0.10700691897070602,0.15054333615437662,0
19,extreme,corrupt,shuffled_memory_control,449,0.31403118040089084,0.18404234563776165,0.32717104872198843,0.38231124401921296,0
19,extreme,corrupt,oracle,449,1,1,0,0,0
20,standard,clean,present_only,246,0.3252032520325203,0.19993057136957962,0.22232014195447586,0.015384343179665416,0
20,standard,clean,last_observation,246,0.6585365853658537,0.508913554068911,0.12201502328582611,0.060006900395445734,0
20,standard,clean,decayed_material_memory,246,0.9878048780487805,0.8614701867385742,0.012667172000102218,0.05957221929937032,0
20,standard,clean,contour_material_memory,246,0.9878048780487805,0.7535189440652369,0.01735248743193644,0.13074218505984753,0
20,standard,clean,shuffled_memory_control,246,0.3252032520325203,0.19302681362610064,0.4140052376410512,0.6030294067168893,0
20,standard,clean,oracle,246,1,1,0,0,0
20,standard,corrupt,present_only,246,0.3252032520325203,0.19993057136957962,0.22232014195447586,0.015384343179665416,0
20,standard,corrupt,last_observation,246,0.47560975609756095,0.2863139090637696,0.23750385814045374,0.1840415085326048,0
20,standard,corrupt,decayed_material_memory,246,0.8008130081300813,0.4598997867113936,0.10338240745174265,0.138225864841624,0
20,standard,corrupt,contour_material_memory,246,0.8130081300813008,0.42598749112424544,0.10611500508912863,0.19198183267657948,0
20,standard,corrupt,shuffled_memory_control,246,0.34552845528455284,0.20498209661773,0.29667053887544237,0.3392657499163304,0
20,standard,corrupt,oracle,246,1,1,0,0,0
20,hard,clean,present_only,387,0.31007751937984496,0.1991691230592381,0.22350970008438617,0.05569956068295118,0
20,hard,clean,last_observation,387,0.4186046511627907,0.2880974785721032,0.18685300656959966,0.061889752919654324,0
20,hard,clean,decayed_material_memory,387,0.9405684754521964,0.8183568487717251,0.022535354278425856,0.05090969408449718,0
20,hard,clean,contour_material_memory,387,0.9664082687338501,0.7228896376039821,0.026226460162842226,0.12224771310142324,0
20,hard,clean,shuffled_memory_control,387,0.3798449612403101,0.22958783876694158,0.3735866713565265,0.5277421061895741,0
20,hard,clean,oracle,387,1,1,0,0,0
20,hard,corrupt,present_only,387,0.31007751937984496,0.1991691230592381,0.22350970008438617,0.05569956068295118,0
20,hard,corrupt,last_observation,387,0.5038759689922481,0.3422157476031269,0.21443377589557056,0.17491552375273278,0
20,hard,corrupt,decayed_material_memory,387,0.8113695090439277,0.48157666332334975,0.10535252823616766,0.1123502954354352,0
20,hard,corrupt,contour_material_memory,387,0.8294573643410853,0.44573946193425185,0.10591292265570715,0.17080962894380353,0
20,hard,corrupt,shuffled_memory_control,387,0.32299741602067183,0.19685581873957955,0.31959793765346706,0.38328373754087264,0
20,hard,corrupt,oracle,387,1,1,0,0,0
20,extreme,clean,present_only,507,0.3333333333333333,0.1999606955354888,0.22231245959586235,0.006717044500420544,0
20,extreme,clean,last_observation,507,0.6272189349112426,0.4370940197485802,0.13709949557717005,0.035040913359069455,0
20,extreme,clean,decayed_material_memory,507,0.9901380670611439,0.8449267310468539,0.01570518429187845,0.07153963225217191,0
20,extreme,clean,contour_material_memory,507,0.9921104536489151,0.7382587013966946,0.020392318512158464,0.1405952255522377,0
20,extreme,clean,shuffled_memory_control,507,0.33136094674556216,0.19800728396521353,0.4061481276960273,0.5872374880634098,0
20,extreme,clean,oracle,507,1,1,0,0,0
20,extreme,corrupt,present_only,507,0.3333333333333333,0.1999606955354888,0.22231245959586235,0.006717044500420544,0
20,extreme,corrupt,last_observation,507,0.45956607495069035,0.31033689003706577,0.23002840579248018,0.1811714088404646,0
20,extreme,corrupt,decayed_material_memory,507,0.834319526627219,0.47049780260100454,0.10135085281904209,0.1577241987698735,0
20,extreme,corrupt,contour_material_memory,507,0.8461538461538461,0.4334424378020875,0.1041094372865198,0.20993648796405365,0
20,extreme,corrupt,shuffled_memory_control,507,0.3254437869822485,0.19825800034671334,0.30746501506856544,0.35542160592181166,0
20,extreme,corrupt,oracle,507,1,1,0,0,0
21,standard,clean,present_only,244,0.28688524590163933,0.19909353020706722,0.22291317122478632,0.057449187541706026,0
21,standard,clean,last_observation,244,0.3770491803278688,0.24966885210588133,0.20262183660339853,0.042525564031813304,0
21,standard,clean,decayed_material_memory,244,1,0.8635060911826544,0.011437841329451583,0.07284635005164518,0
21,standard,clean,contour_material_memory,244,1,0.7556061150392243,0.016546418500025906,0.13843853099540288,0
21,standard,clean,shuffled_memory_control,244,0.3155737704918033,0.1853139607280954,0.41995279944096087,0.6115798794565513,0
21,standard,clean,oracle,244,1,1,0,0,0
21,standard,corrupt,present_only,244,0.28688524590163933,0.19909353020706722,0.22291317122478632,0.057449187541706026,0
21,standard,corrupt,last_observation,244,0.36065573770491804,0.23929407876964445,0.22096987963508163,0.08579054626774162,0
21,standard,corrupt,decayed_material_memory,244,0.7540983606557377,0.48569058113341995,0.12128445257121032,0.08134264616406038,0
21,standard,corrupt,contour_material_memory,244,0.7786885245901639,0.4474465444990367,0.11691372419022829,0.1029446139132063,0
21,standard,corrupt,shuffled_memory_control,244,0.38934426229508196,0.21679692070766296,0.31953950225185823,0.3467987628162885,0
21,standard,corrupt,oracle,244,1,1,0,0,0
21,hard,clean,present_only,383,0.3028720626631854,0.19839196083302169,0.22475239836820993,0.06638308789148967,0
21,hard,clean,last_observation,383,0.5091383812010444,0.34784831668393873,0.16826082020007033,0.05115176291931677,0
21,hard,clean,decayed_material_memory,383,0.9947780678851175,0.8619677009121961,0.011741800066316522,0.07017644198853949,0
21,hard,clean,contour_material_memory,383,0.9973890339425587,0.7535436557029266,0.016842041123603296,0.13943049533197488,0
21,hard,clean,shuffled_memory_control,383,0.3733681462140992,0.2300667060195433,0.37954845478225635,0.556455411797361,0
21,hard,clean,oracle,383,1,1,0,0,0
21,hard,corrupt,present_only,383,0.3028720626631854,0.19839196083302169,0.22475239836820993,0.06638308789148967,0
21,hard,corrupt,last_observation,383,0.4360313315926893,0.30502379308035804,0.2194007051859584,0.1769581210975159,0
21,hard,corrupt,decayed_material_memory,383,0.8302872062663186,0.4846961380676893,0.09913133027504549,0.1337489376855986,0
21,hard,corrupt,contour_material_memory,383,0.8381201044386423,0.4467028043761699,0.10076998612064726,0.18783682692769343,0
21,hard,corrupt,shuffled_memory_control,383,0.32114882506527415,0.19505462649628255,0.31643213983849233,0.37601765923154623,0
21,hard,corrupt,oracle,383,1,1,0,0,0
21,extreme,clean,present_only,502,0.3147410358565737,0.1985897230171283,0.22485214264266845,0.06439382419432071,0
21,extreme,clean,last_observation,502,0.7270916334661355,0.5557817751324698,0.10420227766448084,0.03049886966130395,0
21,extreme,clean,decayed_material_memory,502,0.9920318725099602,0.8705844919613582,0.010953203611941771,0.06204089856376204,0
21,extreme,clean,contour_material_memory,502,0.9940239043824701,0.7621276011534223,0.015693195100708688,0.13002832485286211,0
21,extreme,clean,shuffled_memory_control,502,0.3426294820717131,0.20461038571108545,0.40486051859619754,0.591345555619503,0
21,extreme,clean,oracle,502,1,1,0,0,0
21,extreme,corrupt,present_only,502,0.3147410358565737,0.1985897230171283,0.22485214264266845,0.06439382419432071,0
21,extreme,corrupt,last_observation,502,0.5956175298804781,0.43190892955728377,0.23439503236183906,0.320281216102511,0
21,extreme,corrupt,decayed_material_memory,502,0.8366533864541833,0.46230008025736397,0.10349672861176747,0.1837362738769338,0
21,extreme,corrupt,contour_material_memory,502,0.848605577689243,0.42718200936573,0.1058454821306149,0.22607226660985705,0
21,extreme,corrupt,shuffled_memory_control,502,0.3386454183266932,0.20113775196272954,0.30202809317916535,0.33995362493038866,0
21,extreme,corrupt,oracle,502,1,1,0,0,0
22,standard,clean,present_only,253,0.2964426877470356,0.19901527793346765,0.223397564243604,0.05880651691892591,0
22,standard,clean,last_observation,253,0.8300395256916996,0.7050548230847741,0.07167463277487142,0.04508779062700406,0
22,standard,clean,decayed_material_memory,253,1,0.8734686752152733,0.009849794808051576,0.06733119589489635,0
22,standard,clean,contour_material_memory,253,1,0.7599411089308843,0.015216899709392608,0.13607093231679832,0
22,standard,clean,shuffled_memory_control,253,0.31225296442687744,0.18536889060817993,0.4223166446357949,0.6204158396782253,0
22,standard,clean,oracle,253,1,1,0,0,0
22,standard,corrupt,present_only,253,0.2964426877470356,0.19901527793346765,0.223397564243604,0.05880651691892591,0
22,standard,corrupt,last_observation,253,0.3438735177865613,0.22641830056288295,0.22385756069386617,0.08527992824179934,0
22,standard,corrupt,decayed_material_memory,253,0.7707509881422925,0.4826913515207396,0.10919959828252851,0.08346694682215317,0
22,standard,corrupt,contour_material_memory,253,0.7865612648221344,0.44264580888810695,0.10830608028864017,0.13947863378016795,0
22,standard,corrupt,shuffled_memory_control,253,0.41106719367588934,0.2430280126948006,0.282819927999495,0.29999577019818235,0
22,standard,corrupt,oracle,253,1,1,0,0,0
22,hard,clean,present_only,398,0.32160804020100503,0.19907083631941344,0.22386752068586718,0.04439502258612915,0
22,hard,clean,last_observation,398,0.5175879396984925,0.3650827595127775,0.1620327025932068,0.05868546407381316,0
22,hard,clean,decayed_material_memory,398,0.9949748743718593,0.8703274602049281,0.01055085653067075,0.06382205344112318,0
22,hard,clean,contour_material_memory,398,0.9974874371859297,0.7580271869482486,0.015656731515848336,0.1348866457729484,0
22,hard,clean,shuffled_memory_control,398,0.3592964824120603,0.2180621805672501,0.39233744423996686,0.5718563385186727,0
22,hard,clean,oracle,398,1,1,0,0,0
22,hard,corrupt,present_only,398,0.32160804020100503,0.19907083631941344,0.22386752068586718,0.04439502258612915,0
22,hard,corrupt,last_observation,398,0.5150753768844221,0.3360506949862952,0.23533099584287503,0.2109359969833856,0
22,hard,corrupt,decayed_material_memory,398,0.8190954773869347,0.4807151877692076,0.0992776518413018,0.1387259471816099,0
22,hard,corrupt,contour_material_memory,398,0.8341708542713567,0.44231687419446963,0.10157597661226815,0.19687496971135277,0
22,hard,corrupt,shuffled_memory_control,398,0.314070351758794,0.18462773561017887,0.32443125147347435,0.37218252827367587,0
22,hard,corrupt,oracle,398,1,1,0,0,0
22,extreme,clean,present_only,521,0.30902111324376197,0.19897083495806753,0.22374821813625578,0.05215824793559842,0
22,extreme,clean,last_observation,521,0.8080614203454894,0.6639197564079491,0.08200672925002866,0.04716878805170562,0
22,extreme,clean,decayed_material_memory,521,0.9654510556621881,0.8472936021767402,0.019048480134719614,0.038936939175034546,0
22,extreme,clean,contour_material_memory,521,0.9712092130518234,0.7425178137053091,0.022801699475019702,0.11256580330256451,0
22,extreme,clean,shuffled_memory_control,521,0.31285988483685223,0.18241317131965684,0.4247000078409704,0.6136542316503011,0
22,extreme,clean,oracle,521,1,1,0,0,0
22,extreme,corrupt,present_only,521,0.30902111324376197,0.19897083495806753,0.22374821813625578,0.05215824793559842,0
22,extreme,corrupt,last_observation,521,0.46833013435700577,0.33107373573108917,0.2240610148291002,0.21164647460232947,0
22,extreme,corrupt,decayed_material_memory,521,0.8061420345489443,0.47531766513616214,0.10819798371630943,0.12117596489018026,0
22,extreme,corrupt,contour_material_memory,521,0.8138195777351248,0.43915622591018755,0.10810463359968729,0.15783038243551492,0
22,extreme,corrupt,shuffled_memory_control,521,0.32629558541266795,0.20511293288612728,0.3107239718186579,0.3763034596952017,0
22,extreme,corrupt,oracle,521,1,1,0,0,0
23,standard,clean,present_only,242,0.3140495867768595,0.19941916110572344,0.22307453023803178,0.03556195595344119,0
23,standard,clean,last_observation,242,0.9338842975206612,0.8762452107279692,0.0440771349862259,0.06611570247933884,0
23,standard,clean,decayed_material_memory,242,0.9958677685950413,0.8799895174532303,0.010019921597240211,0.06266067442486781,0
23,standard,clean,contour_material_memory,242,0.9958677685950413,0.76762427643407,0.014892547159424233,0.13033928422837968,0
23,standard,clean,shuffled_memory_control,242,0.3512396694214876,0.21738234063062434,0.39545587864947807,0.5902318875586027,0
23,standard,clean,oracle,242,1,1,0,0,0
23,standard,corrupt,present_only,242,0.3140495867768595,0.19941916110572344,0.22307453023803178,0.03556195595344119,0
23,standard,corrupt,last_observation,242,0.5867768595041323,0.4133920173161089,0.2744953104185791,0.41033378890305533,0
23,standard,corrupt,decayed_material_memory,242,0.7727272727272727,0.4611760074291655,0.1143661066933674,0.12473794213978667,0
23,standard,corrupt,contour_material_memory,242,0.7851239669421488,0.42602855538377504,0.11392026947563494,0.1710622833132269,0
23,standard,corrupt,shuffled_memory_control,242,0.43388429752066116,0.24613178068954208,0.27151195381291193,0.25830922666143247,0
23,standard,corrupt,oracle,242,1,1,0,0,0
23,hard,clean,present_only,380,0.32105263157894737,0.19966473040240185,0.22280515368420895,0.035747368421055414,0
23,hard,clean,last_observation,380,0.3815789473684211,0.25228890353243616,0.2029897117192971,0.053082105263160644,0
23,hard,clean,decayed_material_memory,380,1,0.853870972053964,0.012654832103909589,0.07888998546205533,0
23,hard,clean,contour_material_memory,380,1,0.7463138682436501,0.017722556549913258,0.1453143059084127,0
23,hard,clean,shuffled_memory_control,380,0.29736842105263156,0.1773061683063432,0.42625629520630315,0.6237415934853123,0
23,hard,clean,oracle,380,1,1,0,0,0
23,hard,corrupt,present_only,380,0.32105263157894737,0.19966473040240185,0.22280515368420895,0.035747368421055414,0
23,hard,corrupt,last_observation,380,0.5184210526315789,0.34943860125197407,0.21435502484210445,0.17182736842105262,0
23,hard,corrupt,decayed_material_memory,380,0.7736842105263158,0.48264358280815917,0.11525979088822963,0.07476605894630992,0
23,hard,corrupt,contour_material_memory,380,0.7842105263157895,0.4444518842234129,0.11246881253729644,0.10392321784514282,0
